Short Label Question,Attributes,Audience %,Data point %,Universe,Index,Responses
Travel Services Used Last 6 Months,Agoda,2.2,0.1,129669,20.0,2
Travel Services Used Last 6 Months,Airbnb,31.0,0.7,1810813,204.8,26
Travel Services Used Last 6 Months,Airfordable (USA Only),1.3,4.1,75990,1274.7,1
Travel Services Used Last 6 Months,Booking.com,40.6,0.7,2376063,208.0,32
Travel Services Used Last 6 Months,Canadian Affair (Canada Only),0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,Check24 (Germany Only),0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,Cleartrip (India Only),0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,Couchsurfing.com (Select Markets Only),0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,CTrip.com (China Only),0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,"Ebookers (France, Germany and UK Only)",0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,"Edreams (France, Spain, UK and USA Only)",1.9,1.1,110272,338.0,1
Travel Services Used Last 6 Months,eLong (China Only),0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,Expedia,41.6,1.0,2435876,316.7,36
Travel Services Used Last 6 Months,Fliggy (China Only),0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,Flight Centre (Australia Only),0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,Goibibo (India Only),0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,Google Travel (Australia and USA Only),10.8,2.8,630327,871.0,10
Travel Services Used Last 6 Months,HolidayCheck (France and Germany Only),0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,HomeExchange,0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,Hopper (Canada and USA Only),8.9,4.9,522173,1526.8,8
Travel Services Used Last 6 Months,Hotels.com,28.3,0.9,1655348,281.0,23
Travel Services Used Last 6 Months, HotelsCombined (Australia Only),0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,"Hotwire (Canada, France, Germany, Spain, UK and USA Only)",13.7,4.8,799078,1507.3,13
Travel Services Used Last 6 Months,Jalan (Japan Only),0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,Japanican (Japan Only),0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,Journify (Singapore Only),0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,KAYAK,18.4,1.1,1076286,349.0,18
Travel Services Used Last 6 Months,Klook (Select Markets Only),0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,Kuoni (USA Only),1.0,4.3,56912,1338.1,1
Travel Services Used Last 6 Months,Lastminute.com,0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,Loveholidays (UK Only),0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,Lvmama (China Only),0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,MaFengWo (China Only),0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,Make My Trip (India Only),0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,Meituan (China Only),0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,Nomadness (USA Only),0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,"Onefinestay (France, UK and USA Only)",0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,Opodo (Select Markets Only),0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,Orbitz (USA Only),12.8,5.3,749818,1667.4,11
Travel Services Used Last 6 Months,Priceline,15.7,1.0,915978,326.9,13
Travel Services Used Last 6 Months,Qunar (China Only),0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,Qyer (China Only),0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,Rakuten Travel (Japan Only),0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,Skyscanner,5.7,0.3,333831,96.3,5
Travel Services Used Last 6 Months,Stayz (Australia Only),0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,Travel Noire (USA Only),3.1,10.5,178998,3289.3,2
Travel Services Used Last 6 Months,Travelocity (Canada and USA Only),18.7,4.4,1092012,1391.9,15
Travel Services Used Last 6 Months,Traveloka (Singapore Only),0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,Travel Republic (UK Only),0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,TripAdvisor,36.1,0.9,2112967,288.1,29
Travel Services Used Last 6 Months,Trip.com,14.1,0.6,823962,191.3,11
Travel Services Used Last 6 Months,Trivago,23.8,0.5,1389734,160.1,18
Travel Services Used Last 6 Months,"TUI (Germany, Spain and UK Only)",0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,Tuniu (China Only),0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,"Viator (Australia, UK and USA Only)",11.8,8.4,692292,2628.8,10
Travel Services Used Last 6 Months,Vrbo,22.1,1.9,1293309,595.3,18
Travel Services Used Last 6 Months,Webjet (Australia Only),0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,Weloveholidays (Germany Only),0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,Wotif (Australia Only),0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,Yatra (India Only),0.0,0.0,0,0.0,0
Travel Services Used Last 6 Months,None of these,8.8,0.2,517176,68.9,7
Travel Services Used Last 6 Months,Innclusive (UK Only) (to Q3 2022),0.0,0.0,0,0.0,0
Preferred Travel Services Used,Agoda,1.1,0.2,63551,48.1,1
Preferred Travel Services Used,Airbnb,11.2,0.9,657777,282.7,9
Preferred Travel Services Used,Airfordable (USA Only),0.0,0.0,0,0.0,0
Preferred Travel Services Used,Booking.com,4.7,0.2,277810,71.7,3
Preferred Travel Services Used,Canadian Affair (Canada Only),0.0,0.0,0,0.0,0
Preferred Travel Services Used,Check24 (Germany Only),0.0,0.0,0,0.0,0
Preferred Travel Services Used,Cleartrip (India Only),0.0,0.0,0,0.0,0
Preferred Travel Services Used,Couchsurfing.com (Select Markets Only),0.0,0.0,0,0.0,0
Preferred Travel Services Used,CTrip.com (China Only),0.0,0.0,0,0.0,0
Preferred Travel Services Used,"Ebookers (France, Germany and UK Only)",0.0,0.0,0,0.0,0
Preferred Travel Services Used,"Edreams (France, Spain, UK and USA Only)",0.0,0.0,0,0.0,0
Preferred Travel Services Used,eLong (China Only),0.0,0.0,0,0.0,0
Preferred Travel Services Used,Expedia,18.1,1.3,1059938,399.8,15
Preferred Travel Services Used,Fliggy (China Only),0.0,0.0,0,0.0,0
Preferred Travel Services Used,Flight Centre (Australia Only),0.0,0.0,0,0.0,0
Preferred Travel Services Used,Goibibo (India Only),0.0,0.0,0,0.0,0
Preferred Travel Services Used,Google Travel (Australia and USA Only),2.5,1.5,148145,478.2,2
Preferred Travel Services Used,HolidayCheck (France and Germany Only),0.0,0.0,0,0.0,0
Preferred Travel Services Used,HomeExchange,0.0,0.0,0,0.0,0
Preferred Travel Services Used,Hopper (Canada and USA Only),2.2,5.5,131201,1736.9,2
Preferred Travel Services Used,Hotels.com,10.0,1.7,585300,524.5,8
Preferred Travel Services Used, HotelsCombined (Australia Only),0.0,0.0,0,0.0,0
Preferred Travel Services Used,"Hotwire (Canada, France, Germany, Spain, UK and USA Only)",1.3,2.2,75990,689.4,1
Preferred Travel Services Used,Jalan (Japan Only),0.0,0.0,0,0.0,0
Preferred Travel Services Used,Japanican (Japan Only),0.0,0.0,0,0.0,0
Preferred Travel Services Used,Journify (Singapore Only),0.0,0.0,0,0.0,0
Preferred Travel Services Used,KAYAK,4.4,1.4,258630,430.7,4
Preferred Travel Services Used,Klook (Select Markets Only),0.0,0.0,0,0.0,0
Preferred Travel Services Used,Kuoni (USA Only),0.0,0.0,0,0.0,0
Preferred Travel Services Used,Lastminute.com,0.0,0.0,0,0.0,0
Preferred Travel Services Used,Loveholidays (UK Only),0.0,0.0,0,0.0,0
Preferred Travel Services Used,Lvmama (China Only),0.0,0.0,0,0.0,0
Preferred Travel Services Used,MaFengWo (China Only),0.0,0.0,0,0.0,0
Preferred Travel Services Used,Make My Trip (India Only),0.0,0.0,0,0.0,0
Preferred Travel Services Used,Meituan (China Only),0.0,0.0,0,0.0,0
Preferred Travel Services Used,Nomadness (USA Only),0.0,0.0,0,0.0,0
Preferred Travel Services Used,"Onefinestay (France, UK and USA Only)",0.0,0.0,0,0.0,0
Preferred Travel Services Used,Opodo (Select Markets Only),0.0,0.0,0,0.0,0
Preferred Travel Services Used,Orbitz (USA Only),1.3,2.1,75990,671.5,1
Preferred Travel Services Used,Priceline,3.4,1.0,197613,306.6,4
Preferred Travel Services Used,Qunar (China Only),0.0,0.0,0,0.0,0
Preferred Travel Services Used,Qyer (China Only),0.0,0.0,0,0.0,0
Preferred Travel Services Used,Rakuten Travel (Japan Only),0.0,0.0,0,0.0,0
Preferred Travel Services Used,Skyscanner,2.1,0.5,121055,159.9,2
Preferred Travel Services Used,Stayz (Australia Only),0.0,0.0,0,0.0,0
Preferred Travel Services Used,Travel Noire (USA Only),0.0,0.0,0,0.0,0
Preferred Travel Services Used,Travelocity (Canada and USA Only),3.1,2.4,179673,750.8,3
Preferred Travel Services Used,Traveloka (Singapore Only),0.0,0.0,0,0.0,0
Preferred Travel Services Used,Travel Republic (UK Only),0.0,0.0,0,0.0,0
Preferred Travel Services Used,TripAdvisor,9.0,1.1,527629,360.8,8
Preferred Travel Services Used,Trip.com,0.0,0.0,0,0.0,0
Preferred Travel Services Used,Trivago,4.7,0.5,273106,149.9,3
Preferred Travel Services Used,"TUI (Germany, Spain and UK Only)",0.0,0.0,0,0.0,0
Preferred Travel Services Used,Tuniu (China Only),0.0,0.0,0,0.0,0
Preferred Travel Services Used,"Viator (Australia, UK and USA Only)",1.3,6.3,77761,1982.1,2
Preferred Travel Services Used,Vrbo,2.7,0.9,158995,298.7,3
Preferred Travel Services Used,Webjet (Australia Only),0.0,0.0,0,0.0,0
Preferred Travel Services Used,Weloveholidays (Germany Only),0.0,0.0,0,0.0,0
Preferred Travel Services Used,Wotif (Australia Only),0.0,0.0,0,0.0,0
Preferred Travel Services Used,Yatra (India Only),0.0,0.0,0,0.0,0
Preferred Travel Services Used,Innclusive (UK Only) (to Q3 2022),0.0,0.0,0,0.0,0
Preferred Travel Services Used,None of these,5.0,0.6,295362,192.9,4
Travel Services Used for Booking Accommodation,Agoda,2.3,0.1,136309,37.6,2
Travel Services Used for Booking Accommodation,Airbnb,27.5,0.9,1610768,272.9,22
Travel Services Used for Booking Accommodation,Booking.com,16.9,0.4,990572,125.7,13
Travel Services Used for Booking Accommodation,Canadian Affair (Canada Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Accommodation,Check24 (Germany Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Accommodation,Cleartrip (India Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Accommodation,Couchsurfing.com (Select Markets Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Accommodation,CTrip.com (China Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Accommodation,"Ebookers (France, Germany and UK Only)",0.0,0.0,0,0.0,0
Travel Services Used for Booking Accommodation,"Edreams (France, Spain, UK and USA Only)",0.0,0.0,0,0.0,0
Travel Services Used for Booking Accommodation,eLong (China Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Accommodation,Expedia,38.6,1.5,2255892,459.3,32
Travel Services Used for Booking Accommodation,Fliggy (China Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Accommodation,Goibibo (India Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Accommodation,Google Travel (Australia and USA Only),1.7,0.9,99490,292.9,2
Travel Services Used for Booking Accommodation,HolidayCheck (France and Germany Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Accommodation,HomeExchange,0.0,0.0,0,0.0,0
Travel Services Used for Booking Accommodation,Hopper (Canada and USA Only),1.0,1.4,57504,429.1,1
Travel Services Used for Booking Accommodation,Hotels.com,28.3,1.6,1656013,492.3,24
Travel Services Used for Booking Accommodation, HotelsCombined (Australia Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Accommodation,"Hotwire (Canada, France, Germany, Spain, UK and USA Only)",5.9,4.3,343391,1340.3,6
Travel Services Used for Booking Accommodation,Jalan (Japan Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Accommodation,Japanican (Japan Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Accommodation,Journify (Singapore Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Accommodation,KAYAK,11.1,1.6,648378,517.9,9
Travel Services Used for Booking Accommodation,Klook (Select Markets Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Accommodation,Lastminute.com,0.0,0.0,0,0.0,0
Travel Services Used for Booking Accommodation,Loveholidays (UK Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Accommodation,Lvmama (China Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Accommodation,MaFengWo (China Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Accommodation,Make My Trip (India Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Accommodation,Meituan (China Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Accommodation,"Onefinestay (France, UK and USA Only)",1.3,10.0,73431,3139.7,1
Travel Services Used for Booking Accommodation,Opodo (Select Markets Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Accommodation,Orbitz (USA Only),7.3,4.6,426686,1461.2,5
Travel Services Used for Booking Accommodation,Priceline,8.1,1.1,476097,345.8,8
Travel Services Used for Booking Accommodation,Qunar (China Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Accommodation,Qyer (China Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Accommodation,Rakuten Travel (Japan Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Accommodation,Skyscanner,2.4,0.4,139079,113.2,2
Travel Services Used for Booking Accommodation,Stayz (Australia Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Accommodation,Travelocity (Canada and USA Only),7.2,2.4,423388,748.8,7
Travel Services Used for Booking Accommodation,Traveloka (Singapore Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Accommodation,Travel Republic (UK Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Accommodation,TripAdvisor,20.6,1.3,1204091,407.6,17
Travel Services Used for Booking Accommodation,Trip.com,2.6,0.3,151345,103.5,2
Travel Services Used for Booking Accommodation,Trivago,12.3,0.5,721143,147.2,9
Travel Services Used for Booking Accommodation,"TUI (Germany, Spain and UK Only)",0.0,0.0,0,0.0,0
Travel Services Used for Booking Accommodation,Tuniu (China Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Accommodation,Vrbo,18.3,3.2,1071407,999.9,16
Travel Services Used for Booking Accommodation,Webjet (Australia Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Accommodation,Weloveholidays (Germany Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Accommodation,Wotif (Australia Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Accommodation,Yatra (India Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Accommodation,Other,20.8,0.6,1215314,184.6,17
Travel Services Used for Booking Flights,Agoda,0.0,0.0,0,0.0,0
Travel Services Used for Booking Flights,Airfordable (USA Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Flights,Booking.com,12.0,0.4,704865,126.2,9
Travel Services Used for Booking Flights,Canadian Affair (Canada Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Flights,Check24 (Germany Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Flights,Cleartrip (India Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Flights,CTrip.com (China Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Flights,"Ebookers (France, Germany and UK Only)",0.0,0.0,0,0.0,0
Travel Services Used for Booking Flights,"Edreams (France, Spain, UK and USA Only)",0.0,0.0,0,0.0,0
Travel Services Used for Booking Flights,eLong (China Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Flights,Expedia,42.9,1.4,2511614,449.2,35
Travel Services Used for Booking Flights,Fliggy (China Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Flights,Flight Centre (Australia Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Flights,Goibibo (India Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Flights,Google Travel (Australia and USA Only),2.0,0.9,116276,285.2,2
Travel Services Used for Booking Flights,Hopper (Canada and USA Only),1.1,1.1,63551,344.4,1
Travel Services Used for Booking Flights,"Hotwire (Canada, France, Germany, Spain, UK and USA Only)",4.4,3.4,259151,1057.3,4
Travel Services Used for Booking Flights,Jalan (Japan Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Flights,Journify (Singapore Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Flights,KAYAK,12.4,1.6,724748,490.4,11
Travel Services Used for Booking Flights,Klook (Select Markets Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Flights,Lastminute.com,0.0,0.0,0,0.0,0
Travel Services Used for Booking Flights,Lvmama (China Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Flights,Make My Trip (India Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Flights,Meituan (China Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Flights,Opodo (Select Markets Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Flights,Orbitz (USA Only),8.9,6.4,519364,2005.7,7
Travel Services Used for Booking Flights,Priceline,5.6,0.7,326735,216.8,5
Travel Services Used for Booking Flights,Qunar (China Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Flights,Qyer (China Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Flights,Skyscanner,4.4,0.4,260134,122.5,4
Travel Services Used for Booking Flights,Travelocity (Canada and USA Only),7.7,2.7,451967,837.1,6
Travel Services Used for Booking Flights,Traveloka (Singapore Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Flights,Trip.com,0.0,0.0,0,0.0,0
Travel Services Used for Booking Flights,Trivago,8.6,0.4,503694,116.7,6
Travel Services Used for Booking Flights,"TUI (Germany, Spain and UK Only)",0.0,0.0,0,0.0,0
Travel Services Used for Booking Flights,Tuniu (China Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Flights,Webjet (Australia Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Flights,Yatra (India Only),0.0,0.0,0,0.0,0
Travel Services Used for Booking Flights,Other,36.0,0.6,2107899,184.8,30
Travel Services Used for Business Travel,American Express Global Business Travel (Select Markets Only),7.8,3.8,458660,1180.2,8
Travel Services Used for Business Travel,Amadeus (Select Markets Only),0.0,0.0,0,0.0,0
Travel Services Used for Business Travel,Booking.com for business (Select Markets Only),9.9,2.0,580829,614.7,7
Travel Services Used for Business Travel,CITS American Express Global Business Travel (China Only),0.0,0.0,0,0.0,0
Travel Services Used for Business Travel,ClearTrip For Business (India Only),0.0,0.0,0,0.0,0
Travel Services Used for Business Travel,Concur Travel (Select Markets Only),3.1,0.6,183969,203.6,2
Travel Services Used for Business Travel,Corporate Travel Management (CTM) (Australia Only),0.0,0.0,0,0.0,0
Travel Services Used for Business Travel,Corporate Traveller (Select Markets Only),0.0,0.0,0,0.0,0
Travel Services Used for Business Travel,Ctrip (China Only),0.0,0.0,0,0.0,0
Travel Services Used for Business Travel,CWT (Select Markets Only),3.7,6.4,214790,2005.7,2
Travel Services Used for Business Travel,Egencia (Select Markets Only),2.5,0.7,143490,219.9,2
Travel Services Used for Business Travel,Expedia,19.8,0.8,1159511,243.6,16
Travel Services Used for Business Travel,Fliggy (China Only),0.0,0.0,0,0.0,0
Travel Services Used for Business Travel,GetThere (USA Only),3.1,7.0,183969,2207.8,2
Travel Services Used for Business Travel,Goibibo (go-biz) (India Only),0.0,0.0,0,0.0,0
Travel Services Used for Business Travel,Happay (India Only),0.0,0.0,0,0.0,0
Travel Services Used for Business Travel,Helloworld Business Travel (Australia Only),0.0,0.0,0,0.0,0
Travel Services Used for Business Travel,JTB Business Travel (Japan Only),0.0,0.0,0,0.0,0
Travel Services Used for Business Travel,Lvmama Business Travel (China Only),0.0,0.0,0,0.0,0
Travel Services Used for Business Travel,Meituan (China Only),0.0,0.0,0,0.0,0
Travel Services Used for Business Travel,My Biz (MakeMyTrip) (India Only),0.0,0.0,0,0.0,0
Travel Services Used for Business Travel,Navan (UK and USA Only),0.0,0.0,0,0.0,0
Travel Services Used for Business Travel,Nippon Travel Agency (Japan Only),0.0,0.0,0,0.0,0
Travel Services Used for Business Travel,Qantas Business Travel (Australia Only),0.0,0.0,0,0.0,0
Travel Services Used for Business Travel,Qunar (China Only),0.0,0.0,0,0.0,0
Travel Services Used for Business Travel,Qyer (China Only),0.0,0.0,0,0.0,0
Travel Services Used for Business Travel,Serko Online (Australia Only),0.0,0.0,0,0.0,0
Travel Services Used for Business Travel,Tongcheng-Elong (China Only),0.0,0.0,0,0.0,0
Travel Services Used for Business Travel,Travel Perk (Select Markets Only),2.7,1.9,156704,602.2,2
Travel Services Used for Business Travel,TripSource (Select Markets Only),3.1,3.5,183703,1098.5,2
Travel Services Used for Business Travel,Tuniu (China Only),0.0,0.0,0,0.0,0
Travel Services Used for Business Travel,Uniglobe Travel (Canada Only),0.0,0.0,0,0.0,0
Travel Services Used for Business Travel,Via.com (India Only),0.0,0.0,0,0.0,0
Travel Services Used for Business Travel,Yatra for Business (India Only),0.0,0.0,0,0.0,0
Travel Services Used for Business Travel,Other,6.0,0.4,348864,140.9,6
Travel Services Used for Business Travel,Don't know,3.1,0.4,178998,116.3,2
Types of Vacations,"Active (e.g. surfing, climbing etc.)",6.4,0.3,377266,101.7,6
Types of Vacations,Beach / coast,60.1,0.5,3516854,147.5,49
Types of Vacations,Camping,26.7,0.5,1564760,147.9,22
Types of Vacations,City break,56.2,0.5,3286772,171.8,48
Types of Vacations,Country / rural escape,35.3,0.5,2066989,146.5,29
Types of Vacations,Cruise,23.4,0.4,1370843,133.8,19
Types of Vacations,"Fitness (e.g. cycling break, yoga)",10.1,0.2,588306,71.3,7
Types of Vacations,Nature,36.9,0.3,2160590,82.0,33
Types of Vacations,Resort,41.7,0.5,2436785,156.6,33
Types of Vacations,Road / driving trip,49.5,0.6,2895819,188.3,42
Types of Vacations,Safari,3.2,0.1,187284,29.3,3
Types of Vacations,Sailing,9.4,0.4,552238,112.9,7
Types of Vacations,Sightseeing,59.2,0.6,3461444,193.8,51
Types of Vacations,Spa / retreat,15.6,0.9,914479,275.1,13
Types of Vacations,"Special occasion trip (e.g. Wedding, Birthday, Anniversary)",27.2,0.4,1588519,116.8,24
Types of Vacations,To have cosmetic / medical treatments,8.4,0.3,492954,81.4,7
Types of Vacations,"Visiting family, relatives or friends",55.5,0.5,3248458,172.9,47
Types of Vacations,Walking / hiking,34.2,0.6,2002961,193.6,29
Types of Vacations,Winter sports (e.g. skiing),15.8,0.4,921756,116.3,13
Types of Vacations,None of these,0.0,0.0,0,0.0,0
Types of Domestic Vacations,"Active (e.g. surfing, climbing etc.)",6.4,0.5,377266,146.6,6
Types of Domestic Vacations,Beach / coast,44.4,0.5,2596043,152.1,36
Types of Domestic Vacations,Camping,20.0,0.5,1170112,150.8,17
Types of Domestic Vacations,City break,45.2,0.6,2646523,193.1,39
Types of Domestic Vacations,Country / rural escape,17.1,0.3,1000214,101.6,15
Types of Domestic Vacations,Cruise,13.2,0.6,770519,174.6,11
Types of Domestic Vacations,"Fitness (e.g. cycling break, yoga)",8.8,0.3,512316,94.8,6
Types of Domestic Vacations,Nature,28.8,0.3,1684292,80.8,25
Types of Domestic Vacations,Resort,26.6,0.5,1558531,149.4,21
Types of Domestic Vacations,Road / driving trip,41.6,0.7,2433604,205.2,36
Types of Domestic Vacations,Safari,0.0,0.0,0,0.0,0
Types of Domestic Vacations,Sailing,1.3,0.1,75528,27.2,1
Types of Domestic Vacations,Sightseeing,37.9,0.5,2216490,161.4,32
Types of Domestic Vacations,Spa / retreat,13.3,1.1,778171,343.1,11
Types of Domestic Vacations,"Special occasion trip (e.g. Wedding, Birthday, Anniversary)",19.9,0.4,1166889,122.1,18
Types of Domestic Vacations,To have cosmetic / medical treatments,5.0,0.3,291204,81.7,4
Types of Domestic Vacations,"Visiting family, relatives or friends",40.9,0.5,2393812,165.7,35
Types of Domestic Vacations,Walking / hiking,28.7,0.7,1681527,206.8,24
Types of Domestic Vacations,Winter sports (e.g. skiing),9.8,0.3,572727,104.8,8
Types of Domestic Vacations,None of these,1.3,0.2,73697,74.6,1
Types of International Vacations,"Active (e.g. surfing, climbing etc.)",1.3,0.1,73431,33.9,1
Types of International Vacations,Beach / coast,36.6,0.5,2142445,150.9,32
Types of International Vacations,Camping,13.7,0.5,800693,161.4,10
Types of International Vacations,City break,34.5,0.6,2017959,203.2,30
Types of International Vacations,Country / rural escape,24.8,0.7,1449237,218.4,19
Types of International Vacations,Cruise,15.6,0.4,912401,124.3,12
Types of International Vacations,"Fitness (e.g. cycling break, yoga)",5.9,0.2,347691,77.2,4
Types of International Vacations,Nature,22.2,0.3,1299914,90.6,20
Types of International Vacations,Resort,26.2,0.6,1530480,176.2,21
Types of International Vacations,Road / driving trip,15.9,0.5,928552,148.4,13
Types of International Vacations,Safari,3.2,0.1,187284,46.4,3
Types of International Vacations,Sailing,9.4,0.6,552238,188.8,7
Types of International Vacations,Sightseeing,44.8,0.7,2621726,233.0,41
Types of International Vacations,Spa / retreat,9.1,0.8,531977,254.1,8
Types of International Vacations,"Special occasion trip (e.g. Wedding, Birthday, Anniversary)",15.9,0.4,933030,132.7,15
Types of International Vacations,To have cosmetic / medical treatments,3.4,0.2,201750,58.1,3
Types of International Vacations,"Visiting family, relatives or friends",25.2,0.6,1476251,175.7,21
Types of International Vacations,Walking / hiking,19.6,0.7,1147396,214.1,18
Types of International Vacations,Winter sports (e.g. skiing),10.9,0.5,640218,167.4,9
Types of International Vacations,None of these,2.2,0.3,127127,103.1,2
Interest in Package Deals,Book a package deal (where everything is sorted for you),27.2,0.3,1589820,82.7,23
Interest in Package Deals,Plan the vacation yourself,71.1,0.4,4158870,118.5,58
Planning Activities,Most of the time,41.2,0.4,2409626,129.6,35
Planning Activities,Sometimes,39.6,0.3,2313755,94.1,33
Planning Activities,Rarely,12.1,0.3,706078,81.0,9
Planning Activities,Never,5.5,0.4,319232,133.9,4
Activity Types,Action / adventure pursuits,27.2,0.5,1588800,144.0,24
Activity Types,"Attending music events (e.g. festivals, concerts, gigs)",39.0,0.6,2278617,197.5,30
Activity Types,"Attending shows (e.g. musicals, theatre, opera, comedy)",38.0,0.6,2224107,180.0,30
Activity Types,Attending sports events,25.4,0.7,1487068,233.0,22
Activity Types,Fine-dining,60.1,0.8,3514767,236.1,49
Activity Types,Food / drink sampling (e.g. visiting local producers),69.0,0.5,4039348,155.7,56
Activity Types,Having spa treatments / massages,31.0,0.7,1815858,222.0,25
Activity Types,Shopping,59.7,0.5,3492637,147.1,50
Activity Types,Sightseeing,72.2,0.5,4221280,154.2,61
Activity Types,Visiting casinos,18.5,0.7,1080351,209.7,16
Activity Types,Visiting museums / galleries,59.6,0.6,3487926,194.5,50
Activity Types,Visiting religious monuments / sites,20.2,0.3,1180984,95.6,17
Activity Types,Visiting theme parks,34.2,0.3,2001685,106.0,29
Activity Types,Visiting water parks,15.5,0.2,905035,64.9,12
Activity Types,Walking / hiking,59.3,0.5,3469633,168.7,48
Activity Types,None of these,0.0,0.0,0,0.0,0
"Day Trips, Tours and Experiences",Go on day-trips / excursions / sightseeing tours? - Most of the time - Sometimes - Rarely - Never,98.3,0.3,5748690,105.9,81
"Day Trips, Tours and Experiences",Meet new people / experience new things? - Most of the time - Sometimes - Rarely - Never,98.3,0.3,5748690,105.9,81
