Short Label Question,Attributes,Audience %,Data point %,Universe,Index,Responses
Airlines Considered for Leisure,Japan Airlines (Select Markets Only),14.0,1.5,1021943,349.1,18
Airlines Considered for Leisure,Jet2 (Spain and UK Only),0.0,0.0,0,0.0,0
Airlines Considered for Leisure,JetBlue (USA Only),40.5,5.8,2958737,1324.9,53
Airlines Considered for Leisure,"Jetstar (China, Japan and Singapore Only)",0.0,0.0,0,0.0,0
Airlines Considered for Leisure,KLM,15.0,1.3,1095988,294.2,20
Airlines Considered for Leisure,Korean Air (Select Markets Only),11.5,1.9,840292,442.0,14
Airlines Considered for Leisure,LATAM (USA Only),9.1,4.0,662446,913.3,13
Airlines Considered for Leisure,LOT (Select Markets Only),0.0,0.0,0,0.0,0
Airlines Considered for Leisure,Lufthansa,26.9,1.3,1961369,286.5,37
Airlines Considered for Leisure,Malaysia Airlines (Select Markets Only),0.0,0.0,0,0.0,0
Airlines Considered for Leisure,"Norwegian Airlines (France, Germany, Spain and UK Only)",0.0,0.0,0,0.0,0
Airlines Considered for Leisure,Pacific Coastal Airlines (Canada Only),0.0,0.0,0,0.0,0
Airlines Considered for Leisure,Peach (China and Japan Only),0.0,0.0,0,0.0,0
Airlines Considered for Leisure,Philippine Airlines (Australia and Singapore Only),0.0,0.0,0,0.0,0
Airlines Considered for Leisure,Qantas (Select Markets Only),19.8,1.5,1442865,334.1,26
Airlines Considered for Leisure,Qatar (Select Markets Only),17.9,0.7,1303975,168.7,25
Airlines Considered for Leisure,"Royal Air Maroc (France, Germany and Spain Only)",0.0,0.0,0,0.0,0
Airlines Considered for Leisure,"Ryanair (France, Germany Spain and UK Only)",0.0,0.0,0,0.0,0
Airlines Considered for Leisure,Saudia (Select Markets Only),9.7,0.9,706902,194.0,14
Airlines Considered for Leisure,"Scandinavian Airlines (Germany, Japan, Spain and UK Only)",0.0,0.0,0,0.0,0
Airlines Considered for Leisure,"Scoot (China, India, Japan and Singapore Only)",0.0,0.0,0,0.0,0
Airlines Considered for Leisure,Shanghai Airlines (China Only),0.0,0.0,0,0.0,0
Airlines Considered for Leisure,Singapore Airlines,18.4,0.9,1342719,197.7,24
Airlines Considered for Leisure,Southwest Airlines (USA Only),39.2,5.2,2858527,1183.1,55
Airlines Considered for Leisure,Spicejet (India Only),0.0,0.0,0,0.0,0
Airlines Considered for Leisure,Spring Airlines (China Only),0.0,0.0,0,0.0,0
Airlines Considered for Leisure,SWISS (Select Markets Only),15.3,3.2,1115052,735.6,21
Airlines Considered for Leisure,Tailwind Airlines (Germany Only),0.0,0.0,0,0.0,0
Airlines Considered for Leisure,"TAP Portugal (France, Spain and UK Only)",0.0,0.0,0,0.0,0
Airlines Considered for Leisure,Thai Airways (Select Markets Only),0.0,0.0,0,0.0,0
Airlines Considered for Leisure,Transavia (France Only),0.0,0.0,0,0.0,0
Airlines Considered for Leisure,"TUI (Germany, Spain and UK Only)",0.0,0.0,0,0.0,0
Airlines Considered for Leisure,Turkish Airlines (Select Markets Only),10.3,0.8,750453,192.9,14
Airlines Considered for Leisure,United Airlines (Select Markets Only),55.4,3.6,4041366,827.8,73
Airlines Considered for Leisure,"Vietnam Airlines (Australia, Japan and Singapore Only)",0.0,0.0,0,0.0,0
Airlines Considered for Leisure,Virgin (Select Markets Only),19.7,2.4,1439526,540.9,25
Airlines Considered for Leisure,Vistara (India Only),0.0,0.0,0,0.0,0
Airlines Considered for Leisure,Volotea (France and Spain Only),0.0,0.0,0,0.0,0
Airlines Considered for Leisure,"Vueling (France, Germany, Spain and UK Only)",0.0,0.0,0,0.0,0
Airlines Considered for Leisure,WestJet (Canada Only),0.0,0.0,0,0.0,0
Airlines Considered for Leisure,Wings Air (China and France Only),0.0,0.0,0,0.0,0
Airlines Considered for Leisure,XiamenAir (China Only),0.0,0.0,0,0.0,0
Airlines Considered for Leisure,None of these,1.4,0.8,99945,180.7,1
Airlines Considered for Business Trips,Aegean Airlines (Select Markets Only),0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,"Aer Lingus (Germany, Spain and UK Only)",0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,"AirAsia (India, Japan and Singapore Only)",0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,"Air Canada (Canada, France, UK and USA Only)",11.0,6.4,804253,1455.7,15
Airlines Considered for Business Trips,Air China (Select Markets Only),5.7,0.4,417602,80.0,8
Airlines Considered for Business Trips,Air France,6.7,0.8,488161,188.9,10
Airlines Considered for Business Trips,Air India (Select Markets Only),0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,Air New Zealand (Select Markets Only),0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,Alaska Airlines (Canada and USA Only),16.4,10.6,1198771,2411.9,23
Airlines Considered for Business Trips,All Nippon Airways (Select Markets Only),6.7,1.5,490499,339.3,9
Airlines Considered for Business Trips,American Airlines,25.2,2.2,1836716,493.7,36
Airlines Considered for Business Trips,Asiana Airlines (Singapore and USA Only),5.0,11.7,363452,2670.8,7
Airlines Considered for Business Trips,"Austrian Airlines (France, Germany and Spain Only)",0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,Bearskin Airlines (Canada Only),0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,British Airways,13.1,1.1,955124,258.0,18
Airlines Considered for Business Trips,Brussels Airlines (Spain Only),0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,Buffalo Airways (Canada Only),0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,Canadian North (Canada Only),0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,"Cathay Pacific (Select Markets Only to Q3'22, Global from Q1'24)",6.8,1.1,497487,252.8,10
Airlines Considered for Business Trips,Cebu Pacific (Singapore Only),0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,China Airlines (Select Markets Only),0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,China Eastern (Select Markets Only),0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,China Express Airlines (China Only),0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,China Southern (Select Markets Only),0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,Condor (Germany Only),0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,Delta,29.6,3.3,2163397,764.0,39
Airlines Considered for Business Trips,"Easyjet (France, Germany, Spain and UK Only)",0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,Emirates,11.8,0.8,863615,180.5,17
Airlines Considered for Business Trips,Etihad (Select Markets Only),0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,Eurowings (Select Markets Only),0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,"EVA Air (Japan, Singapore and USA Only)",4.4,9.9,320243,2259.0,6
Airlines Considered for Business Trips,"Finnair (Japan, Singapore and Spain Only)",0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,Garuda Indonesia (Select Markets Only),0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,GoAir (India Only),0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,Hainan Airlines (China Only),0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,Hawaiian Airlines (USA Only),10.8,9.4,788443,2135.6,15
Airlines Considered for Business Trips,Hong Kong Airlines (China and Japan Only),0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,"Iberia (France, Germany, Spain and UK Only)",0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,IndiGo (India Only),0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,ITA (Select Markets Only),0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,Japan Airlines (Select Markets Only),6.1,1.1,444288,254.3,9
Airlines Considered for Business Trips,Jet2 (Spain and UK Only),0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,JetBlue (USA Only),22.5,10.9,1641778,2481.9,29
Airlines Considered for Business Trips,"Jetstar (China, Japan and Singapore Only)",0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,KLM,8.1,1.5,588047,346.6,10
Airlines Considered for Business Trips,Korean Air (Select Markets Only),4.3,1.3,317030,303.9,6
Airlines Considered for Business Trips,LATAM (USA Only),5.0,8.2,363452,1870.3,7
Airlines Considered for Business Trips,LOT (Select Markets Only),0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,Lufthansa,11.8,1.2,861841,283.6,17
Airlines Considered for Business Trips,Malaysia Airlines (Select Markets Only),0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,"Norwegian Airlines (France, Germany, Spain and UK Only)",0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,Pacific Coastal Airlines (Canada Only),0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,Peach (China and Japan Only),0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,Philippine Airlines (Australia and Singapore Only),0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,Qantas (Select Markets Only),8.5,1.2,621137,265.1,11
Airlines Considered for Business Trips,Qatar (Select Markets Only),9.3,0.7,680462,157.0,13
Airlines Considered for Business Trips,"Royal Air Maroc (France, Germany and Spain Only)",0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,"Ryanair (France, Germany Spain and UK Only)",0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,Saudia (Select Markets Only),6.0,1.0,438850,238.3,8
Airlines Considered for Business Trips,"Scandinavian Airlines (Germany, Japan, Spain and UK Only)",0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,"Scoot (China, India, Japan and Singapore Only)",0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,Shanghai Airlines (China Only),0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,Singapore Airlines,8.8,0.8,639695,183.7,13
Airlines Considered for Business Trips,Southwest Airlines (USA Only),20.3,9.1,1483624,2079.9,30
Airlines Considered for Business Trips,Spicejet (India Only),0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,Spring Airlines (China Only),0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,SWISS (Select Markets Only),5.1,4.3,371180,985.4,7
Airlines Considered for Business Trips,Tailwind Airlines (Germany Only),0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,"TAP Portugal (France, Spain and UK Only)",0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,Thai Airways (Select Markets Only),0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,Transavia (France Only),0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,"TUI (Germany, Spain and UK Only)",0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,Turkish Airlines (Select Markets Only),5.7,0.9,416024,203.7,8
Airlines Considered for Business Trips,United Airlines (Select Markets Only),28.9,4.6,2107969,1053.3,40
Airlines Considered for Business Trips,"Vietnam Airlines (Australia, Japan and Singapore Only)",0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,Virgin (Select Markets Only),9.0,2.5,655687,564.1,13
Airlines Considered for Business Trips,Vistara (India Only),0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,Volotea (France and Spain Only),0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,"Vueling (France, Germany, Spain and UK Only)",0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,WestJet (Canada Only),0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,Wings Air (China and France Only),0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,XiamenAir (China Only),0.0,0.0,0,0.0,0
Airlines Considered for Business Trips,None of these,0.0,0.0,0,0.0,0
Importance of Airline,Not important,0.0,0.0,0,0.0,0
Importance of Airline,A little important,11.8,0.4,863467,86.6,17
Importance of Airline,Quite important,14.9,0.4,1086921,82.6,20
Importance of Airline,Very important,36.8,1.0,2684582,229.3,46
Importance of Airline,Extremely important,22.0,1.0,1604378,234.4,29
Named Travel Loyalty Programs Used: Airlines (USA),Air Canada,0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines (USA),Air China,0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines (USA),Air France,0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines (USA),Alaska Airlines,0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines (USA),All Nippon Airways,0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines (USA),American Airlines,0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines (USA),Asiana Airlines,0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines (USA),British Airways,0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines (USA),Cathay Pacific,0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines (USA),China Airlines,0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines (USA),Delta,0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines (USA),Emirates,0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines (USA),EVA Air,0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines (USA),Hawaiian Airlines,0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines (USA),Japan Airlines,0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines (USA),JetBlue,0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines (USA),KLM,0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines (USA),Korean Air,0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines (USA),LATAM,0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines (USA),Lufthansa,0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines (USA),Qantas,0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines (USA),Qatar,0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines (USA),Saudia,0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines (USA),Singapore Airlines,0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines (USA),Southwest Airlines,0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines (USA),SWISS,0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines (USA),Turkish Airlines,0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines (USA),United Airlines,0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines (USA),Virgin,0.0,0.0,0,0.0,0
Airline Spend (Long Haul) (USA),889 USD or less per flight,8.8,1.7,643465,382.0,12
Airline Spend (Long Haul) (USA),890-1029 USD per flight,19.8,4.9,1447824,1117.7,25
Airline Spend (Long Haul) (USA),1030-1179 USD per flight,13.2,5.1,963676,1174.6,16
Airline Spend (Long Haul) (USA),1180-1329 USD per flight,11.9,7.9,869371,1805.6,14
Airline Spend (Long Haul) (USA),1330-1479 USD per flight,7.7,10.2,563168,2316.9,12
Airline Spend (Long Haul) (USA),1480-1629 per USD flight,5.2,8.9,379530,2022.7,7
Airline Spend (Long Haul) (USA),1630+ USD per flight,15.9,23.5,1161017,5368.8,22
Airline Spend (Long Haul) (USA),Don't know,2.9,1.4,211297,317.8,4
Number of International Vacations Planned,0,26.5,0.3,1930587,68.1,35
Number of International Vacations Planned,1-2,50.3,0.6,3670041,134.3,63
Number of International Vacations Planned,3-4,16.9,0.6,1233323,126.1,25
Number of International Vacations Planned,5-6,4.3,0.5,311552,104.2,6
Number of International Vacations Planned,7-8,0.7,0.1,48206,20.2,1
Number of International Vacations Planned,9-10,0.0,0.0,0,0.0,0
Number of International Vacations Planned,More than 10,1.4,0.3,105144,78.3,2
International Vacation Planning for Next Year,I've booked / arranged transport for some / all of my trips,20.4,0.5,1486881,120.4,28
International Vacation Planning for Next Year,I've booked / arranged accommodation for some / all of my trips,26.8,0.7,1958538,153.1,36
International Vacation Planning for Next Year,I've booked / arranged activities for some / all of my trips,20.2,0.5,1477644,124.7,28
International Vacation Planning for Next Year,I've made plans but not booked / arranged them yet,26.0,0.7,1898042,157.9,32
International Vacation Planning for Next Year,I have some ideas,12.7,0.6,930209,132.2,18
International Vacation Planning for Next Year,I haven't thought about it yet,1.4,0.2,100572,47.3,2
Length of International Vacation Planned,Mini-breaks / long weekends (1-4 days),13.3,0.3,967273,78.8,18
Length of International Vacation Planned,Week away (5-7 days),41.6,0.6,3036079,125.6,57
Length of International Vacation Planned,More than a week away,41.3,1.0,3012176,222.0,53
Length of International Vacation Typically Taken,Mini-breaks / long weekends (1-4 days),11.5,0.3,837047,61.8,15
Length of International Vacation Typically Taken,Week away (5-7 days),39.5,0.5,2882899,104.1,55
Length of International Vacation Typically Taken,More than a week away,55.3,1.0,4033303,235.6,70
Length of International Vacation Typically Taken,I do not typically do this,18.6,0.2,1354774,55.8,25
Accommodation Types for International Vacations Planned,A second home owned by myself / family / friends,3.2,0.2,232252,45.4,4
Accommodation Types for International Vacations Planned,Boat / ship,13.1,1.7,957005,385.9,16
Accommodation Types for International Vacations Planned,Campervan / Motorhome / RV,1.4,0.1,100778,26.1,2
Accommodation Types for International Vacations Planned,Caravan / static home / camper trailer,0.0,0.0,0,0.0,0
Accommodation Types for International Vacations Planned,Chalet / lodge,6.8,0.7,498961,154.8,8
Accommodation Types for International Vacations Planned,Guesthouse / bed and breakfast,11.6,0.3,844996,67.4,17
Accommodation Types for International Vacations Planned,Hostel,7.1,0.5,518057,103.3,9
Accommodation Types for International Vacations Planned,Hotel / Motel,62.7,0.8,4577763,191.2,81
Accommodation Types for International Vacations Planned,Rented vacation home,15.0,0.6,1095637,134.3,22
Accommodation Types for International Vacations Planned,Stayed with friends / family,12.2,0.5,889718,110.4,14
Accommodation Types for International Vacations Planned,Tent / campsite,6.3,0.5,463126,107.8,8
Accommodation Types for International Vacations Planned,Other,1.4,1.0,104019,234.5,2
Accommodation Types for International Vacations Typically Stayed in,A second home owned by myself / family / friends,0.0,0.0,0,0.0,0
Accommodation Types for International Vacations Typically Stayed in,Boat / ship,0.7,0.9,52572,195.3,1
Accommodation Types for International Vacations Typically Stayed in,Campervan / Motorhome / RV,0.0,0.0,0,0.0,0
Accommodation Types for International Vacations Typically Stayed in,Caravan / static home / camper trailer,0.0,0.0,0,0.0,0
Accommodation Types for International Vacations Typically Stayed in,Chalet / lodge,0.7,0.6,52572,127.1,1
Accommodation Types for International Vacations Typically Stayed in,Guesthouse / bed and breakfast,2.0,0.4,149050,80.3,3
Accommodation Types for International Vacations Typically Stayed in,Hostel,0.0,0.0,0,0.0,0
Accommodation Types for International Vacations Typically Stayed in,Hotel / Motel,7.5,0.6,544213,136.6,11
Accommodation Types for International Vacations Typically Stayed in,Rented vacation home,2.7,0.8,195287,171.8,2
Accommodation Types for International Vacations Typically Stayed in,Stayed with friends / family,0.0,0.0,0,0.0,0
Accommodation Types for International Vacations Typically Stayed in,Tent / campsite,0.7,0.4,48239,90.3,1
Accommodation Types for International Vacations Typically Stayed in,Other,0.7,0.9,48239,203.7,1
Accommodation Types for International Vacations Stayed in Most Often,A second home owned by myself / family / friends,0.8,0.1,59668,19.5,1
Accommodation Types for International Vacations Stayed in Most Often,Boat / ship,3.2,1.2,230048,278.3,5
Accommodation Types for International Vacations Stayed in Most Often,Campervan / Motorhome / RV,0.0,0.0,0,0.0,0
Accommodation Types for International Vacations Stayed in Most Often,Caravan / static home / camper trailer,0.0,0.0,0,0.0,0
Accommodation Types for International Vacations Stayed in Most Often,Chalet / lodge,0.7,0.2,52572,55.2,1
Accommodation Types for International Vacations Stayed in Most Often,Guesthouse / bed and breakfast,4.7,0.2,339431,44.6,7
Accommodation Types for International Vacations Stayed in Most Often,Hostel,1.4,0.2,102389,52.6,2
Accommodation Types for International Vacations Stayed in Most Often,Hotel / Motel,59.2,0.9,4317376,204.1,77
Accommodation Types for International Vacations Stayed in Most Often,Rented vacation home,8.3,0.7,604998,160.0,10
Accommodation Types for International Vacations Stayed in Most Often,Stayed with friends / family,3.5,0.2,252474,54.9,4
Accommodation Types for International Vacations Stayed in Most Often,Tent / campsite,0.0,0.0,0,0.0,0
Accommodation Types for International Vacations Stayed in Most Often,Other,0.0,0.0,0,0.0,0
Transport Types for International Vacations Planned,Boat / ship,13.7,0.5,1000593,123.4,18
Transport Types for International Vacations Planned,Bus / coach,3.9,0.2,284869,48.2,5
Transport Types for International Vacations Planned,Campervan / Motorhome / RV,0.0,0.0,0,0.0,0
Transport Types for International Vacations Planned,Motorbike,0.7,0.1,48239,19.1,1
Transport Types for International Vacations Planned,Own Car,12.9,0.7,939107,150.0,19
Transport Types for International Vacations Planned,Plane,68.5,0.6,5002311,144.7,90
Transport Types for International Vacations Planned,Rental car,10.2,0.6,744662,141.3,14
Transport Types for International Vacations Planned,Train,10.7,0.5,780244,103.7,13
Transport Types for International Vacations Planned,Other,0.0,0.0,0,0.0,0
Transport Types for International Vacations Typically Taken,Boat / ship,0.7,0.5,52572,105.2,1
Transport Types for International Vacations Typically Taken,Bus / coach,2.0,0.6,149050,126.1,3
Transport Types for International Vacations Typically Taken,Campervan / Motorhome / RV,0.0,0.0,0,0.0,0
Transport Types for International Vacations Typically Taken,Motorbike,0.7,0.6,48239,134.7,1
Transport Types for International Vacations Typically Taken,Own Car,1.5,0.5,107907,107.0,2
Transport Types for International Vacations Typically Taken,Plane,9.5,0.6,691261,147.0,12
Transport Types for International Vacations Typically Taken,Rental car,0.7,0.3,48239,65.4,1
Transport Types for International Vacations Typically Taken,Train,1.1,0.3,82486,57.8,2
Transport Types for International Vacations Typically Taken,Other,0.0,0.0,0,0.0,0
Company on International Vacations,By myself,10.2,0.3,748114,61.4,16
Company on International Vacations,My child(ren) / other family member(s),49.4,0.8,3603088,174.4,63
Company on International Vacations,My friend(s),10.2,0.2,741820,45.0,14
Company on International Vacations,My partner,69.8,1.1,5097512,251.7,91
Company on International Vacations,My pet(s),4.3,0.4,312438,101.5,6
Company on International Vacations,Parents / Grandparents,0.0,0.0,0,0.0,0
Company on International Vacations,Travel groups,2.8,0.2,206415,36.7,4
Number of Domestic Business Trips Planned,0 / Not relevant to me,54.6,0.5,3987586,106.5,71
Number of Domestic Business Trips Planned,1-2,24.1,0.5,1757367,105.4,33
Number of Domestic Business Trips Planned,3-4,7.8,0.3,571090,61.7,10
Number of Domestic Business Trips Planned,5-6,4.9,0.3,354361,72.4,6
Number of Domestic Business Trips Planned,7-8,1.9,0.3,141083,66.9,3
Number of Domestic Business Trips Planned,9-10,1.4,0.4,100811,99.8,2
Number of Domestic Business Trips Planned,More than 10,5.3,1.1,386556,240.4,7
Length of Domestic Business Trips,1 day / overnight,2.8,0.2,204778,41.9,4
Length of Domestic Business Trips,2-3 days,26.6,0.5,1944623,119.8,35
Length of Domestic Business Trips,4-5 days,13.2,0.5,966460,109.4,18
Length of Domestic Business Trips,6-7 days,2.0,0.2,142835,44.9,3
Length of Domestic Business Trips,More than 1 week,0.7,0.1,52572,21.7,1
Length of International Business Trips,1 day / overnight,0.8,0.1,59668,27.3,1
Length of International Business Trips,2-3 days,9.9,0.3,725419,69.4,13
Length of International Business Trips,4-5 days,4.4,0.2,322412,41.1,7
Length of International Business Trips,6-7 days,3.8,0.3,280428,78.9,5
Length of International Business Trips,More than 1 week,2.1,0.2,154928,51.0,3
Accommodation Types for Business Travel,Conference center,4.3,0.2,311107,49.3,6
Accommodation Types for Business Travel,Hostel,3.7,0.2,267673,45.4,5
Accommodation Types for Business Travel,Hotel / Motel,43.1,0.6,3146456,127.0,58
Accommodation Types for Business Travel,Rented vacation home,2.4,0.1,175493,26.8,3
Accommodation Types for Business Travel,Stay with friends / family,2.9,0.1,215101,24.1,4
Accommodation Types for Business Travel,Other,0.8,0.3,55780,71.2,1
Transport Types for Business Travel,Bus / coach,2.2,0.1,159294,18.8,3
Transport Types for Business Travel,Car,24.4,0.6,1780213,146.1,34
Transport Types for Business Travel,Plane,41.4,0.7,3023142,151.3,55
Transport Types for Business Travel,Taxi,3.4,0.2,246404,44.0,4
Transport Types for Business Travel,Train,3.5,0.1,256710,17.7,5
Transport Types for Business Travel,Other,0.8,0.2,55780,45.9,1
Bleisure Travel Engagement,I have done this before,0.0,0.0,0,0.0,0
Bleisure Travel Engagement,I plan to do this in the future,0.0,0.0,0,0.0,0
Bleisure Travel Engagement,I do not intend to do this / my employer does not allow this,0.0,0.0,0,0.0,0
Important Factors in Bleisure Travel,Ability to balance work and leisure activities,0.0,0.0,0,0.0,0
Important Factors in Bleisure Travel,Ability to rent a vehicle / drive,0.0,0.0,0,0.0,0
Important Factors in Bleisure Travel,Easy visa process,0.0,0.0,0,0.0,0
Important Factors in Bleisure Travel,Good weather / climate,0.0,0.0,0,0.0,0
Important Factors in Bleisure Travel,Having access to a suitable workspace e.g desk,0.0,0.0,0,0.0,0
Important Factors in Bleisure Travel,Having access to suitable technical equipment e.g monitor,0.0,0.0,0,0.0,0
Important Factors in Bleisure Travel,Having access to technical support,0.0,0.0,0,0.0,0
Important Factors in Bleisure Travel,Having safe storage options,0.0,0.0,0,0.0,0
Important Factors in Bleisure Travel,"Proximity to social spaces, e.g. coffee shops, bars",0.0,0.0,0,0.0,0
Important Factors in Bleisure Travel,Proximity to sports / fitness facilities,0.0,0.0,0,0.0,0
Important Factors in Bleisure Travel,Proximity to supermarkets / grocery stores,0.0,0.0,0,0.0,0
Important Factors in Bleisure Travel,Public transportation options,0.0,0.0,0,0.0,0
Important Factors in Bleisure Travel,Reliable internet connection,0.0,0.0,0,0.0,0
Important Factors in Bleisure Travel,Speaking the local language,0.0,0.0,0,0.0,0
Important Factors in Bleisure Travel,The time zone having minimal effect on working hours,0.0,0.0,0,0.0,0
Important Factors in Bleisure Travel,There being no tax implications,0.0,0.0,0,0.0,0
Important Factors in Bleisure Travel,None of these,0.0,0.0,0,0.0,0
